Gene,TMPRSS2
NCIH250_LUNG,
NCIH2591_PLEURA,
NCIH345_LUNG,
NCIH378_LUNG,
NCIH513_PLEURA,
NCIH630_LARGE_INTESTINE,
NCIH64_LUNG,
NCIH720_LUNG,
NCIH740_LUNG,
NCIH748_LUNG,
NCIH820_LUNG,
NCIH835_LUNG,
NCIH847_LUNG,
NEC8_TESTIS,
NH12_AUTONOMIC_GANGLIA,
NK92MI_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
NKM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
NO10_CENTRAL_NERVOUS_SYSTEM,
NO11_CENTRAL_NERVOUS_SYSTEM,
NOS1_BONE,
NTERA2CLD1_TESTIS,
NY_BONE,
OACM51_OESOPHAGUS,
OACP4C_OESOPHAGUS,
OCILY7_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
OCUBM_BREAST,
OMC1_CERVIX,
OSC19_UPPER_AERODIGESTIVE_TRACT,
OSC20_UPPER_AERODIGESTIVE_TRACT,
OV17R_OVARY,
OVCA420_OVARY,
OVCA433_OVARY,
OVMIU_OVARY,
P30OHK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
P32ISH_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
PA1_OVARY,
PC3JPC3_LUNG,
PCI15A_UPPER_AERODIGESTIVE_TRACT,
PCI30_UPPER_AERODIGESTIVE_TRACT,
PCI38_UPPER_AERODIGESTIVE_TRACT,
PCI4B_UPPER_AERODIGESTIVE_TRACT,
PCI6A_UPPER_AERODIGESTIVE_TRACT,
PEO1_OVARY,
PFSK1_CENTRAL_NERVOUS_SYSTEM,
PL18_PANCREAS,
PL4_PANCREAS,
PWR1E_PROSTATE,
QIMRWIL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
RAMOS2G64C10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
RCCAB_KIDNEY,
RCCER_KIDNEY,
RCCFG2_KIDNEY,
RCCJF_KIDNEY,
RCCJW_KIDNEY,
RCCMF_KIDNEY,
RCK8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
RERFLCFM_LUNG,
RF48_STOMACH,
RH1_SOFT_TISSUE,
RO82W1_THYROID,
ROS50_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
RPMI2650_UPPER_AERODIGESTIVE_TRACT,
RPMI8866_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
RXF393_KIDNEY,
SARC9371_BONE,
SAS_UPPER_AERODIGESTIVE_TRACT,
SAT_UPPER_AERODIGESTIVE_TRACT,
SBC1_LUNG,
SBC3_LUNG,
SC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
SCC3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
SCC90_UPPER_AERODIGESTIVE_TRACT,
SCH_STOMACH,
SISO_CERVIX,
SKGIIIA_CERVIX,
SKGT2_STOMACH,
SKGT4_OESOPHAGUS,
SKMG1_CENTRAL_NERVOUS_SYSTEM,
SKN3_UPPER_AERODIGESTIVE_TRACT,
SKN_URINARY_TRACT,
SLVL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
SN12C_KIDNEY,
STS0421_SOFT_TISSUE,
SUDHL16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
SUPB8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
SW13_ADRENAL_GLAND,
SW626_OVARY,
SW684_SOFT_TISSUE,
SW756_CERVIX,
SW872_SOFT_TISSUE,
SW954_VULVA,
SW962_VULVA,
SW982_SOFT_TISSUE,
TASK1_BONE,
TCYIK_CERVIX,
TE12_OESOPHAGUS,
TGBC1TKB_BILIARY_TRACT,
TGBC24TKB_BILIARY_TRACT,
TGW_AUTONOMIC_GANGLIA,
TK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
TMK1_STOMACH,
TUR_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
U698M_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
UCH2_BONE,
UDSCC2_UPPER_AERODIGESTIVE_TRACT,
UMC11_LUNG,
UWB1289_OVARY,
VAESBJ_SOFT_TISSUE,
VAL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
VMRCMELG_SKIN,
WIL2NS_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
WM1552C_SKIN,
WM278_SKIN,
WM35_SKIN,
WM793B_SKIN,
WSUNHL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
YMB1E_BREAST,
YT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
